,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS,PID
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,4,4,2,1,5,4,49,Left Corner 3,1626172
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,4,4,2,1,5,4,49,Right Corner 3,1626172
5,Shot Area,Above the Break 3,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,3,1,1,1,2,1,4,4,1,1,1,4,49,Above the Break 3,1626172
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,2,2,2,5,1,4,4,2,1,5,4,49,Backcourt,1626172
0,Shot Area,Restricted Area,119,165,0.721,0,0,0.0,0.721,6,0.613,0.387,0.0,0.0,0.613,0.387,1,3,1,4,4,4,2,6,1,3,4,2,4,3,49,Restricted Area,201572
1,Shot Area,In The Paint (Non-RA),109,231,0.472,0,0,0.0,0.472,15,0.486,0.514,0.0,0.0,0.486,0.514,2,2,3,4,4,4,5,7,2,2,4,2,5,2,49,In The Paint (Non-RA),201572
2,Shot Area,Mid-Range,29,72,0.403,0,0,0.0,0.403,1,0.483,0.517,0.0,0.0,0.483,0.517,4,4,5,4,4,4,6,4,3,1,4,2,6,1,49,Mid-Range,201572
3,Shot Area,Left Corner 3,10,23,0.435,10,23,0.435,0.652,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,4,2,2,2,3,1,4,4,1,2,1,5,49,Left Corner 3,201572
4,Shot Area,Right Corner 3,10,20,0.5,10,20,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,2,2,3,1,1,1,4,4,1,2,1,5,49,Right Corner 3,201572
5,Shot Area,Above the Break 3,92,282,0.326,92,282,0.326,0.489,1,0.0,0.0,0.978,0.022,0.978,0.022,3,1,6,1,1,3,4,4,4,4,3,1,3,4,49,Above the Break 3,201572
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,201572
0,Shot Area,Restricted Area,166,243,0.683,0,0,0.0,0.683,9,0.633,0.367,0.0,0.0,0.633,0.367,1,1,1,2,2,2,1,6,3,1,2,2,4,1,49,Restricted Area,201577
1,Shot Area,In The Paint (Non-RA),114,232,0.491,0,0,0.0,0.491,16,0.789,0.211,0.0,0.0,0.789,0.211,2,2,2,2,2,2,2,7,2,2,2,2,2,3,49,In The Paint (Non-RA),201577
2,Shot Area,Mid-Range,58,156,0.372,0,0,0.0,0.372,0,0.897,0.103,0.0,0.0,0.897,0.103,3,3,3,2,2,2,4,1,1,3,2,2,1,4,49,Mid-Range,201577
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,2,2,2,5,1,4,4,2,2,5,5,49,Left Corner 3,201577
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,2,2,2,5,1,4,4,2,2,5,5,49,Right Corner 3,201577
5,Shot Area,Above the Break 3,4,14,0.286,4,14,0.286,0.429,0,0.0,0.0,0.75,0.25,0.75,0.25,4,4,4,1,1,1,3,1,4,4,1,1,3,2,49,Above the Break 3,201577
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,2,2,2,5,1,4,4,2,2,5,5,49,Backcourt,201577
0,Shot Area,Restricted Area,121,195,0.621,0,0,0.0,0.621,26,0.653,0.347,0.0,0.0,0.653,0.347,1,2,1,4,4,4,3,7,1,3,4,3,4,3,49,Restricted Area,201567
1,Shot Area,In The Paint (Non-RA),30,87,0.345,0,0,0.0,0.345,17,0.633,0.367,0.0,0.0,0.633,0.367,4,4,5,4,4,4,6,6,2,2,4,3,5,2,49,In The Paint (Non-RA),201567
2,Shot Area,Mid-Range,46,117,0.393,0,0,0.0,0.393,4,0.63,0.37,0.0,0.0,0.63,0.37,3,3,4,4,4,4,5,5,3,1,4,3,6,1,49,Mid-Range,201567
3,Shot Area,Left Corner 3,27,65,0.415,27,65,0.415,0.623,1,0.0,0.0,0.963,0.037,0.963,0.037,5,5,3,2,2,2,2,3,4,4,3,1,3,4,49,Left Corner 3,201567
4,Shot Area,Right Corner 3,12,39,0.308,12,39,0.308,0.462,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,4,1,4,4,1,3,1,6,49,Right Corner 3,201567
5,Shot Area,Above the Break 3,98,226,0.434,98,226,0.434,0.65,1,0.0,0.0,0.98,0.02,0.98,0.02,2,1,2,1,1,1,1,3,4,4,2,2,2,5,49,Above the Break 3,201567
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,201567
0,Shot Area,Restricted Area,116,189,0.614,0,0,0.0,0.614,27,0.284,0.716,0.0,0.0,0.284,0.716,2,2,1,4,5,4,3,7,1,3,4,4,4,3,49,Restricted Area,200768
1,Shot Area,In The Paint (Non-RA),20,75,0.267,0,0,0.0,0.267,9,0.25,0.75,0.0,0.0,0.25,0.75,4,4,6,4,5,4,6,6,2,2,4,4,5,2,49,In The Paint (Non-RA),200768
2,Shot Area,Mid-Range,29,84,0.345,0,0,0.0,0.345,0,0.207,0.793,0.0,0.0,0.207,0.793,3,3,5,4,5,4,5,1,3,1,4,4,6,1,49,Mid-Range,200768
3,Shot Area,Left Corner 3,19,45,0.422,19,45,0.422,0.633,0,0.0,0.0,0.895,0.105,0.895,0.105,5,5,3,2,2,2,2,1,4,4,1,3,1,6,49,Left Corner 3,200768
4,Shot Area,Right Corner 3,14,24,0.583,14,24,0.583,0.875,0,0.0,0.0,0.786,0.214,0.786,0.214,6,6,2,3,3,1,1,1,4,4,2,2,2,5,49,Right Corner 3,200768
5,Shot Area,Above the Break 3,205,526,0.39,205,526,0.39,0.585,5,0.0,0.0,0.61,0.39,0.61,0.39,1,1,4,1,1,3,4,5,4,4,3,1,3,4,49,Above the Break 3,200768
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,4,4,4,4,4,7,7,49,Backcourt,200768
0,Shot Area,Restricted Area,43,85,0.506,0,0,0.0,0.506,15,0.837,0.163,0.0,0.0,0.837,0.163,1,2,1,4,4,4,2,7,2,1,4,2,5,1,49,Restricted Area,1627789
1,Shot Area,In The Paint (Non-RA),0,11,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,4,4,4,6,6,3,2,4,2,6,3,49,In The Paint (Non-RA),1627789
2,Shot Area,Mid-Range,4,13,0.308,0,0,0.0,0.308,0,1.0,0.0,0.0,0.0,1.0,0.0,5,5,4,4,4,4,5,1,1,2,4,2,1,3,49,Mid-Range,1627789
3,Shot Area,Left Corner 3,8,27,0.296,8,27,0.296,0.444,0,0.0,0.0,1.0,0.0,1.0,0.0,4,3,5,3,2,3,4,1,3,2,1,2,1,3,49,Left Corner 3,1627789
4,Shot Area,Right Corner 3,9,23,0.391,9,23,0.391,0.587,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,2,2,3,1,1,1,3,2,1,2,1,3,49,Right Corner 3,1627789
5,Shot Area,Above the Break 3,36,108,0.333,36,108,0.333,0.5,1,0.0,0.0,0.944,0.056,0.944,0.056,2,1,3,1,1,2,3,5,3,2,3,1,4,2,49,Above the Break 3,1627789
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,4,4,4,6,1,3,2,4,2,6,3,49,Backcourt,1627789
0,Shot Area,Restricted Area,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,Restricted Area,1628399
1,Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,In The Paint (Non-RA),1628399
2,Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,Mid-Range,1628399
3,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,Above the Break 3,1628399
0,Shot Area,Restricted Area,131,197,0.665,0,0,0.0,0.665,19,0.71,0.29,0.0,0.0,0.71,0.29,1,1,1,4,5,4,2,7,1,3,4,2,4,3,49,Restricted Area,1626168
1,Shot Area,In The Paint (Non-RA),33,82,0.402,0,0,0.0,0.402,5,0.394,0.606,0.0,0.0,0.394,0.606,3,3,4,4,5,4,5,6,3,1,4,2,6,1,49,In The Paint (Non-RA),1626168
2,Shot Area,Mid-Range,23,53,0.434,0,0,0.0,0.434,1,0.609,0.391,0.0,0.0,0.609,0.391,4,4,3,4,5,4,4,5,2,2,4,2,5,2,49,Mid-Range,1626168
3,Shot Area,Left Corner 3,8,30,0.267,8,30,0.267,0.4,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,1,2,1,5,49,Left Corner 3,1626168
4,Shot Area,Right Corner 3,9,14,0.643,9,14,0.643,0.964,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,2,2,3,1,1,1,4,4,1,2,1,5,49,Right Corner 3,1626168
5,Shot Area,Above the Break 3,66,171,0.386,66,171,0.386,0.579,0,0.0,0.0,0.985,0.015,0.985,0.015,2,2,5,1,1,2,3,1,4,4,3,1,3,4,49,Above the Break 3,1626168
6,Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1626168
0,Shot Area,Restricted Area,80,122,0.656,0,0,0.0,0.656,11,0.35,0.65,0.0,0.0,0.35,0.65,1,1,1,4,5,4,2,7,2,2,4,2,5,2,49,Restricted Area,202714
1,Shot Area,In The Paint (Non-RA),31,95,0.326,0,0,0.0,0.326,9,0.226,0.774,0.0,0.0,0.226,0.774,3,3,5,4,5,4,5,6,3,1,4,2,6,1,49,In The Paint (Non-RA),202714
2,Shot Area,Mid-Range,19,59,0.322,0,1,0.0,0.322,0,0.368,0.632,0.0,0.0,0.368,0.632,4,4,6,4,4,4,6,1,1,3,4,2,4,3,49,Mid-Range,202714
3,Shot Area,Left Corner 3,5,11,0.455,5,11,0.455,0.682,1,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,1,1,5,4,4,1,2,1,5,49,Left Corner 3,202714
4,Shot Area,Right Corner 3,3,8,0.375,3,8,0.375,0.563,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,3,3,3,2,3,1,4,4,1,2,1,5,49,Right Corner 3,202714
5,Shot Area,Above the Break 3,40,119,0.336,40,119,0.336,0.504,0,0.0,0.0,0.625,0.375,0.625,0.375,2,2,4,1,1,3,4,1,4,4,3,1,3,4,49,Above the Break 3,202714
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,5,4,7,1,4,4,4,2,7,5,49,Backcourt,202714
0,Shot Area,Restricted Area,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,3,5,3,5,1,2,2,3,2,4,3,49,Restricted Area,203705
1,Shot Area,In The Paint (Non-RA),2,8,0.25,0,0,0.0,0.25,2,1.0,0.0,0.0,0.0,1.0,0.0,3,3,4,3,5,3,4,7,1,2,3,2,1,3,49,In The Paint (Non-RA),203705
2,Shot Area,Mid-Range,5,15,0.333,0,0,0.0,0.333,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,3,3,5,3,3,1,2,1,3,2,4,1,49,Mid-Range,203705
3,Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,3,3,3,5,1,2,2,3,2,4,3,49,Left Corner 3,203705
4,Shot Area,Right Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,1,2,3,1,1,1,2,2,1,2,1,3,49,Right Corner 3,203705
5,Shot Area,Above the Break 3,7,18,0.389,7,18,0.389,0.583,0,0.0,0.0,0.714,0.286,0.714,0.286,1,1,2,1,1,2,2,1,2,2,2,1,3,2,49,Above the Break 3,203705
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,5,3,2,3,5,1,2,2,3,2,4,3,49,Backcourt,203705
0,Shot Area,Restricted Area,108,170,0.635,0,0,0.0,0.635,14,0.583,0.417,0.0,0.0,0.583,0.417,1,1,1,1,3,1,1,7,2,2,1,1,2,2,49,Restricted Area,101133
1,Shot Area,In The Paint (Non-RA),26,65,0.4,0,0,0.0,0.4,12,0.808,0.192,0.0,0.0,0.808,0.192,2,2,2,1,3,1,2,6,1,3,1,1,1,3,49,In The Paint (Non-RA),101133
2,Shot Area,Mid-Range,4,11,0.364,0,0,0.0,0.364,0,0.5,0.5,0.0,0.0,0.5,0.5,3,3,3,1,3,1,3,1,3,1,1,1,3,1,49,Mid-Range,101133
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,1,3,1,4,1,4,4,1,1,4,4,49,Left Corner 3,101133
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,1,3,1,4,1,4,4,1,1,4,4,49,Right Corner 3,101133
5,Shot Area,Above the Break 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Above the Break 3,101133
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Backcourt,101133
0,Shot Area,Restricted Area,52,100,0.52,0,0,0.0,0.52,15,0.808,0.192,0.0,0.0,0.808,0.192,1,1,1,4,6,4,2,7,3,1,4,1,6,1,49,Restricted Area,1627748
1,Shot Area,In The Paint (Non-RA),14,37,0.378,0,0,0.0,0.378,3,1.0,0.0,0.0,0.0,1.0,0.0,4,4,4,4,6,4,6,6,1,2,4,1,1,2,49,In The Paint (Non-RA),1627748
2,Shot Area,Mid-Range,33,76,0.434,0,1,0.0,0.434,1,1.0,0.0,0.0,0.0,1.0,0.0,2,2,3,4,4,4,4,4,1,2,4,1,1,2,49,Mid-Range,1627748
3,Shot Area,Left Corner 3,5,10,0.5,5,10,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,2,3,3,1,1,1,4,2,1,1,1,2,49,Left Corner 3,1627748
4,Shot Area,Right Corner 3,11,37,0.297,11,37,0.297,0.446,1,0.0,0.0,1.0,0.0,1.0,0.0,5,4,5,2,2,2,3,4,4,2,1,1,1,2,49,Right Corner 3,1627748
5,Shot Area,Above the Break 3,15,55,0.273,15,55,0.273,0.409,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,6,1,1,3,5,1,4,2,1,1,1,2,49,Above the Break 3,1627748
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,2,4,1,7,2,49,Backcourt,1627748
0,Shot Area,Restricted Area,55,79,0.696,0,0,0.0,0.696,5,0.6,0.4,0.0,0.0,0.6,0.4,1,1,1,1,1,1,1,6,2,2,1,1,2,2,49,Restricted Area,1626246
1,Shot Area,In The Paint (Non-RA),21,59,0.356,0,0,0.0,0.356,9,0.714,0.286,0.0,0.0,0.714,0.286,2,2,2,1,1,1,2,7,1,3,1,1,1,3,49,In The Paint (Non-RA),1626246
2,Shot Area,Mid-Range,3,10,0.3,0,0,0.0,0.3,0,0.333,0.667,0.0,0.0,0.333,0.667,3,3,3,1,1,1,3,1,3,1,1,1,3,1,49,Mid-Range,1626246
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Left Corner 3,1626246
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Right Corner 3,1626246
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Above the Break 3,1626246
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Backcourt,1626246
0,Shot Area,Restricted Area,155,236,0.657,0,0,0.0,0.657,25,0.69,0.31,0.0,0.0,0.69,0.31,1,2,1,4,5,4,1,7,1,3,4,2,4,3,49,Restricted Area,1628374
1,Shot Area,In The Paint (Non-RA),22,79,0.278,0,0,0.0,0.278,14,0.636,0.364,0.0,0.0,0.636,0.364,4,4,6,4,5,4,6,6,2,2,4,2,5,2,49,In The Paint (Non-RA),1628374
2,Shot Area,Mid-Range,52,146,0.356,0,0,0.0,0.356,6,0.5,0.5,0.0,0.0,0.5,0.5,3,3,3,4,5,4,5,5,3,1,4,2,6,1,49,Mid-Range,1628374
3,Shot Area,Left Corner 3,9,27,0.333,9,27,0.333,0.5,1,0.0,0.0,1.0,0.0,1.0,0.0,5,5,4,2,2,2,3,2,4,4,1,2,1,5,49,Left Corner 3,1628374
4,Shot Area,Right Corner 3,7,21,0.333,7,21,0.333,0.5,1,0.0,0.0,1.0,0.0,1.0,0.0,6,6,4,3,3,2,3,2,4,4,1,2,1,5,49,Right Corner 3,1628374
5,Shot Area,Above the Break 3,129,352,0.366,129,352,0.366,0.55,2,0.0,0.0,0.961,0.039,0.961,0.039,2,1,2,1,1,1,2,4,4,4,3,1,3,4,49,Above the Break 3,1628374
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1628374
0,Shot Area,Restricted Area,120,217,0.553,0,0,0.0,0.553,31,0.608,0.392,0.0,0.0,0.608,0.392,1,1,1,4,5,4,3,7,3,1,4,1,6,1,49,Restricted Area,1626185
1,Shot Area,In The Paint (Non-RA),17,51,0.333,0,0,0.0,0.333,4,0.706,0.294,0.0,0.0,0.706,0.294,4,4,5,4,5,4,5,6,1,3,4,1,4,3,49,In The Paint (Non-RA),1626185
2,Shot Area,Mid-Range,50,130,0.385,0,0,0.0,0.385,3,0.68,0.32,0.0,0.0,0.68,0.32,2,2,3,4,5,4,4,5,2,2,4,1,5,2,49,Mid-Range,1626185
3,Shot Area,Left Corner 3,11,25,0.44,11,25,0.44,0.66,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,1,1,1,4,4,1,1,1,4,49,Left Corner 3,1626185
4,Shot Area,Right Corner 3,3,18,0.167,3,18,0.167,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,1,1,1,4,49,Right Corner 3,1626185
5,Shot Area,Above the Break 3,20,53,0.377,20,53,0.377,0.566,1,0.0,0.0,1.0,0.0,1.0,0.0,3,3,4,1,1,2,2,4,4,4,1,1,1,4,49,Above the Break 3,1626185
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,49,Backcourt,1626185
0,Shot Area,Restricted Area,53,122,0.434,0,0,0.0,0.434,14,0.321,0.679,0.0,0.0,0.321,0.679,1,1,1,4,5,4,4,7,1,3,4,3,4,3,49,Restricted Area,1628412
1,Shot Area,In The Paint (Non-RA),27,81,0.333,0,0,0.0,0.333,8,0.185,0.815,0.0,0.0,0.185,0.815,4,3,4,4,5,4,6,6,3,1,4,3,6,1,49,In The Paint (Non-RA),1628412
2,Shot Area,Mid-Range,33,91,0.363,0,0,0.0,0.363,2,0.212,0.788,0.0,0.0,0.212,0.788,2,2,3,4,5,4,5,5,2,2,4,3,5,2,49,Mid-Range,1628412
3,Shot Area,Left Corner 3,2,6,0.333,2,6,0.333,0.5,0,0.0,0.0,0.5,0.5,0.5,0.5,5,5,4,2,2,2,2,1,4,4,2,2,2,5,49,Left Corner 3,1628412
4,Shot Area,Right Corner 3,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,6,7,4,3,4,2,2,1,4,4,1,3,1,6,49,Right Corner 3,1628412
5,Shot Area,Above the Break 3,28,73,0.384,28,73,0.384,0.575,0,0.0,0.0,0.464,0.536,0.464,0.536,3,4,2,1,1,1,1,1,4,4,3,1,3,4,49,Above the Break 3,1628412
6,Shot Area,Backcourt,0,4,0.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,7,4,3,4,7,1,4,4,4,3,7,6,49,Backcourt,1628412
0,Shot Area,Restricted Area,3,6,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,1,1,1,2,1,1,1,1,1,1,1,49,Restricted Area,1628493
1,Shot Area,In The Paint (Non-RA),1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,49,In The Paint (Non-RA),1628493
2,Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,1,1,1,3,1,49,Mid-Range,1628493
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,1,1,1,3,1,49,Left Corner 3,1628493
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,1,1,1,3,1,49,Right Corner 3,1628493
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,1,1,1,3,1,49,Above the Break 3,1628493
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,1,1,1,3,1,49,Backcourt,1628493
0,Shot Area,Restricted Area,36,74,0.486,0,0,0.0,0.486,11,0.444,0.556,0.0,0.0,0.444,0.556,4,4,2,4,5,4,4,7,1,3,4,4,4,3,49,Restricted Area,202083
1,Shot Area,In The Paint (Non-RA),54,114,0.474,0,0,0.0,0.474,9,0.352,0.648,0.0,0.0,0.352,0.648,2,2,3,4,5,4,5,6,3,1,4,4,6,1,49,In The Paint (Non-RA),202083
2,Shot Area,Mid-Range,40,107,0.374,0,0,0.0,0.374,1,0.4,0.6,0.0,0.0,0.4,0.6,3,3,5,4,5,4,6,3,2,2,4,4,5,2,49,Mid-Range,202083
3,Shot Area,Left Corner 3,21,51,0.412,21,51,0.412,0.618,1,0.0,0.0,0.952,0.048,0.952,0.048,5,5,4,2,2,2,2,3,4,4,1,3,1,6,49,Left Corner 3,202083
4,Shot Area,Right Corner 3,18,35,0.514,18,35,0.514,0.771,0,0.0,0.0,0.944,0.056,0.944,0.056,6,6,1,3,3,1,1,1,4,4,2,2,2,5,49,Right Corner 3,202083
5,Shot Area,Above the Break 3,114,315,0.362,114,315,0.362,0.543,3,0.0,0.0,0.86,0.14,0.86,0.14,1,1,6,1,1,3,3,5,4,4,3,1,3,4,49,Above the Break 3,202083
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,4,7,7,49,Backcourt,202083
0,Shot Area,Restricted Area,98,152,0.645,0,0,0.0,0.645,16,0.806,0.194,0.0,0.0,0.806,0.194,1,1,1,4,4,4,1,7,1,2,4,2,4,2,49,Restricted Area,201601
1,Shot Area,In The Paint (Non-RA),5,13,0.385,0,0,0.0,0.385,8,0.2,0.8,0.0,0.0,0.2,0.8,5,5,3,4,4,4,5,6,2,1,4,2,5,1,49,In The Paint (Non-RA),201601
2,Shot Area,Mid-Range,0,7,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,4,4,4,6,4,3,3,4,2,6,4,49,Mid-Range,201601
3,Shot Area,Left Corner 3,6,22,0.273,6,22,0.273,0.409,1,0.0,0.0,1.0,0.0,1.0,0.0,4,4,5,3,3,3,4,4,3,3,1,2,1,4,49,Left Corner 3,201601
4,Shot Area,Right Corner 3,15,50,0.3,15,50,0.3,0.45,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,4,2,2,2,3,1,3,3,1,2,1,4,49,Right Corner 3,201601
5,Shot Area,Above the Break 3,42,101,0.416,42,101,0.416,0.624,0,0.0,0.0,0.976,0.024,0.976,0.024,2,2,2,1,1,1,2,1,3,3,3,1,3,3,49,Above the Break 3,201601
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,4,4,4,6,1,3,3,4,2,6,4,49,Backcourt,201601
0,Shot Area,Restricted Area,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,1,1,1,3,1,3,1,49,Restricted Area,203949
1,Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,1,1,1,3,1,3,1,49,In The Paint (Non-RA),203949
2,Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,1,1,1,3,1,3,1,49,Mid-Range,203949
3,Shot Area,Left Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,49,Left Corner 3,203949
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,1,1,1,3,1,3,1,49,Right Corner 3,203949
